ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
2364411-20161116,2491994,394762,1,"BNSF Logistics, LLC","BNSF Logistics, LLC",111 W WASHINGTON ST 16 1660,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,602,Administrative Commercial Office,2364411,RENEW,,09/15/2016,01/11/2017,N,11/16/2016,11/15/2018,01/11/2017,01/12/2017,AAI,,,41.883100962,-87.631263221,"(41.88310096249641, -87.63126322078455)"
2477007-20170112,2477007,408147,1,BUCK DEVELOPMENT FRANKLIN LLC,BUCK DEVELOPMENT FRANKLIN LLC,225 W WASHINGTON ST 23RD 2300,CHICAGO,IL,60606,42,9,42-9,1,4404,Regulated Business License,601,Acquisition and Improvement of Land/Residential Buildings,2477007,ISSUE,07/08/2016,01/12/2017,01/12/2017,N,01/12/2017,01/15/2019,01/12/2017,01/12/2017,AAI,,,41.883099158,-87.634600363,"(41.88309915782265, -87.63460036317278)"
2477010-20170112,2477010,408149,1,BUCK DEVELOPMENT 311 LLC,BUCK DEVELOPMENT 311 LLC,225 W WASHINGTON ST 23RD 2300,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,602,Administrative Commercial Office,2477010,ISSUE,07/08/2016,01/12/2017,01/12/2017,N,01/12/2017,01/15/2019,01/12/2017,01/12/2017,AAI,,,41.883099158,-87.634600363,"(41.88309915782265, -87.63460036317278)"
2358576-20161016,2487079,393486,1,"11 SOUTH LASALLE HOTEL PARTNERS, LLC",RESIDENCE INN BY MARRIOTT,11 S LA SALLE ST,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,602,Administrative Commercial Office,2358576,RENEW,,08/15/2016,01/12/2017,N,10/16/2016,10/15/2018,01/12/2017,01/12/2017,AAI,,,41.881645391,-87.632209538,"(41.881645390827835, -87.63220953838868)"
2353854-20160916,2482417,392841,1,Accensoft Inc,Accensoft Inc,1240 W MONROE ST 1 11,CHICAGO,IL,60607,25,,25-,,4404,Regulated Business License,667,Graphic Design (Home Occ),2353854,RENEW,,07/15/2016,01/11/2017,N,09/16/2016,09/15/2018,01/11/2017,01/12/2017,AAI,,,41.880413129,-87.658733656,"(41.88041312853957, -87.65873365566182)"
2374440-20170116,2500564,395713,1,Dairy Opportunities LLC,Dairy Opportunities LLC,135 S LA SALLE ST 30TH FLOOR 3000,CHICAGO,IL,60603,42,,42-,,1010,Limited Business License,708,Miscellaneous Commercial Services,2374440,RENEW,,11/15/2016,01/11/2017,N,01/16/2017,01/15/2019,01/11/2017,01/12/2017,AAI,,,41.880079905,-87.632164189,"(41.88007990497848, -87.63216418853726)"
2017415-20160316,2445092,328292,2,"WEALTH STRATEGIST NETWORK, LLC","WEALTH STRATEGIST PARTNERS, LLC",180 N STETSON AVE 1 1310,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,,,2017415,RENEW,,01/15/2016,02/02/2016,N,03/16/2016,03/15/2018,02/02/2016,02/03/2016,AAI,,,41.885367821,-87.622447201,"(41.885367821459624, -87.62244720125689)"
2506939-20170112,2506939,391499,2,"COOP GYM CHICAGO, LLC","COOP GYM CHICAGO, LLC",210 S MORGAN ST 1,CHICAGO,IL,60607,25,16,25-16,12,4404,Regulated Business License,926,Fitness Classes,2506939,ISSUE,01/12/2017,01/12/2017,01/12/2017,N,01/12/2017,12/15/2018,01/12/2017,01/12/2017,AAI,,,41.878788376,-87.652085723,"(41.878788375747334, -87.65208572327373)"
12445-20160916,2477528,6071,2,NATIONWIDE INVESTMENT SERVICE CORP,NATIONWIDE INVESTMENT  SVC,205 W RANDOLPH ST  1540,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,,,12445,RENEW,,07/15/2016,01/11/2017,N,09/16/2016,09/15/2018,01/11/2017,01/12/2017,AAI,,,41.884359193,-87.634079901,"(41.88435919296336, -87.6340799011323)"
1914443-20160916,2480927,333111,1,AMHA INC,DUNKIN DONUTS,310 S CANAL ST 1ST A,CHICAGO,IL,60606,42,12,42-12,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1914443,RENEW,,07/15/2016,01/12/2017,N,09/16/2016,09/15/2018,01/12/2017,01/13/2017,AAI,,,41.877675136,-87.639701292,"(41.87767513582258, -87.6397012922161)"
2207986-20160916,2480958,335655,1,"M & R DEVELOPMENT, L.L.C.","M & R DEVELOPMENT, L.L.C.",1 N FRANKLIN ST 7TH 700,CHICAGO,IL,60606,42,9,42-9,1,4404,Regulated Business License,601,Acquisition and Improvement of Land/Residential Buildings,2207986,RENEW,,07/15/2016,01/12/2017,N,09/16/2016,09/15/2018,01/12/2017,01/13/2017,AAI,,,41.881967467,-87.635165443,"(41.881967467024346, -87.6351654428475)"
2506840-20170113,2506840,408804,2,"LIFESTART MANAGEMENT GROUP, INC.",LIFESTART WELLNESS NETWORK,444 W LAKE ST 1,CHICAGO,IL,60606,42,18,42-18,12,4404,Regulated Business License,670,Health Club,2506840,ISSUE,01/10/2017,01/12/2017,01/12/2017,N,01/13/2017,08/15/2018,01/12/2017,01/13/2017,AAI,,,41.885829704,-87.639806436,"(41.88582970383457, -87.63980643561894)"
2314219-20170116,2500266,388593,1,"VHC LOWER, LLC","VHC LOWER, LLC",203 N WABASH AVE LL - 3,CHICAGO,IL,60601,42,9,42-9,1,1006,Retail Food Establishment,735 | 614,"Preparation of Food and Dining on Premise With Seating | Beauty Salon, Hair Salon, Nail Salon",2314219,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2314234-20170116,2500264,388593,1,"VHC LOWER, LLC","VHC LOWER, LLC",203 N WABASH AVE LL - 3,CHICAGO,IL,60601,42,9,42-9,1,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2314234,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2314275-20170116,2500278,388610,1,"VHC UPPER, LLC",CERISE,203 N WABASH AVE 26,CHICAGO,IL,60601,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2314275,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2374334-20170116,2500552,395677,1,HILLCO DISTRIBUTING COMPANY INCORPORATED,HILLCO DISTRIBUTING COMPANY,1516 W ADAMS ST 1ST,CHICAGO,IL,60607,28,60,28-60,12,1010,Limited Business License,925,Miscellaneous Wholesale,2374334,RENEW,,11/15/2016,01/12/2017,N,01/16/2017,01/15/2019,01/12/2017,01/13/2017,AAI,,,41.879032979,-87.665115138,"(41.879032979055026, -87.6651151376347)"
2314236-20170116,2500268,388593,1,"VHC LOWER, LLC","VHC LOWER, LLC",203 N WABASH AVE LL - 3,CHICAGO,IL,60601,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2314236,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2314274-20170116,2500275,388610,1,"VHC UPPER, LLC",CERISE,203 N WABASH AVE 26,CHICAGO,IL,60601,42,9,42-9,1,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2314274,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2068951-20170116,2499887,358131,1,SECOND CITY SANDWICH INC,WHICH WICH,108 N STATE ST PEDWAY 2,CHICAGO,IL,60602,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2068951,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,1,41.883422637,-87.628021652,"(41.88342263701488, -87.62802165207536)"
2314251-20170116,2500274,388602,1,"VHC MIDDLE, LLC",UPSTAIRS VIRGIN HOTELS,203 N WABASH AVE 25,CHICAGO,IL,60601,42,9,42-9,1,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2314251,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2314233-20170116,2500269,388593,1,"VHC LOWER, LLC","VHC LOWER, LLC",203 N WABASH AVE LL - 3,CHICAGO,IL,60601,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2314233,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2314250-20170116,2500272,388602,1,"VHC MIDDLE, LLC",UPSTAIRS VIRGIN HOTELS,203 N WABASH AVE 25,CHICAGO,IL,60601,42,9,42-9,1,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2314250,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2314249-20170116,2500271,388602,1,"VHC MIDDLE, LLC",UPSTAIRS VIRGIN HOTELS,203 N WABASH AVE 25,CHICAGO,IL,60601,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2314249,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2355080-20161016,2487026,393288,1,COX & KINGS GLOBAL SERVICES USA LLC,COX & KINGS GLOBAL SERVICES USA LLC,19 S LA SALLE ST 10 1003,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,602,Administrative Commercial Office,2355080,RENEW,,08/15/2016,01/12/2017,N,10/16/2016,10/15/2018,01/12/2017,01/13/2017,AAI,,,41.881419008,-87.632203208,"(41.88141900800828, -87.63220320776806)"
2314238-20170116,2500263,388593,1,"VHC LOWER, LLC","VHC LOWER, LLC",203 N WABASH AVE LL - 3,CHICAGO,IL,60601,42,9,42-9,1,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2314238,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2314239-20170116,2500270,388593,1,"VHC LOWER, LLC","VHC LOWER, LLC",203 N WABASH AVE LL - 3,CHICAGO,IL,60601,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2314239,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2342232-20170116,2500273,388602,1,"VHC MIDDLE, LLC",UPSTAIRS VIRGIN HOTELS,203 N WABASH AVE 25,CHICAGO,IL,60601,42,9,42-9,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2342232,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2320391-20170116,2500257,386344,1,VIRGIN HOTELS CHICAGO LLC,VIRGIN HOTELS CHICAGO LLC,203 N WABASH AVE,CHICAGO,IL,60601,42,9,42-9,1,1006,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,2320391,RENEW,,11/15/2016,01/09/2017,N,01/16/2017,01/15/2019,01/09/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2314277-20170116,2500277,388610,1,"VHC UPPER, LLC",CERISE,203 N WABASH AVE 26,CHICAGO,IL,60601,42,9,42-9,1,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2314277,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2314185-20170116,2500259,386344,1,VIRGIN HOTELS CHICAGO LLC,VIRGIN HOTELS CHICAGO LLC,203 N WABASH AVE,CHICAGO,IL,60601,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2314185,RENEW,,11/15/2016,01/09/2017,N,01/16/2017,01/15/2019,01/09/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2314220-20170116,2500262,388593,1,"VHC LOWER, LLC","VHC LOWER, LLC",203 N WABASH AVE LL - 3,CHICAGO,IL,60601,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2314220,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2314276-20170116,2500276,388610,1,"VHC UPPER, LLC",CERISE,203 N WABASH AVE 26,CHICAGO,IL,60601,42,9,42-9,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2314276,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2314230-20170116,2500265,388593,1,"VHC LOWER, LLC","VHC LOWER, LLC",203 N WABASH AVE LL - 3,CHICAGO,IL,60601,42,9,42-9,1,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2314230,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/13/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2334482-20160916,2480670,325785,2,ILLINOIS INFORMATION TECHNOLOGY ASSOCIATION,Illinois Technology Association,20 N WACKER DR 12 1200,CHICAGO,IL,60606,42,,42-,,1010,Limited Business License,708,Miscellaneous Commercial Services,2334482,RENEW,,07/15/2016,08/18/2016,N,09/16/2016,09/15/2018,08/18/2016,01/17/2017,AAI,,,41.882410906,-87.63717471,"(41.88241090648542, -87.63717471046387)"
2233141-20161016,2485735,299487,17,"EXTRA SPACE MANAGEMENT, INC.",EXTRA SPACE STORAGE,901-923 W ADAMS ST 1 1,CHICAGO,IL,60607,25,6,25-6,12,1010,Limited Business License,708,Miscellaneous Commercial Services,2233141,RENEW,,08/15/2016,09/22/2016,N,10/16/2016,10/15/2018,09/22/2016,01/17/2017,AAI,,,41.879068367,-87.649672975,"(41.879068367434954, -87.64967297485333)"
2368627-20170116,2500355,395008,1,DEANNA WILLIAMS,RELAX SHE'S NATRUAL,847 W MONROE ST 1 1B,CHICAGO,IL,60607,27,58,27-58,12,1010,Limited Business License,144,"Hair, Nail, and Skin Care Services",2368627,RENEW,,11/15/2016,01/15/2017,N,01/16/2017,01/15/2019,01/15/2017,01/17/2017,AAI,,,41.8803485,-87.64919273,"(41.88034849997239, -87.6491927298252)"
2215834-20161016,2485444,262400,1,"RAINFOREST LEARNING CENTER, INC.","RAINFOREST LEARNING CENTER, INC.",1325 S STATE ST,CHICAGO,IL,60605,3,55,3-55,1,1023,Children's Services Facility License,823 | 825,"Supervision of, and Care for, Children 2-6 Years of Age, During the Day Between 6am-9pm | Supervision of, and Care for, Children Under 2 Years of Age, During the Day Between 6am-9pm",2215834,RENEW,,08/15/2016,01/06/2017,N,10/16/2016,10/15/2018,01/13/2017,01/17/2017,AAI,,,41.865007831,-87.627224059,"(41.86500783111907, -87.62722405946376)"
2304417-20161016,2485736,299487,18,"EXTRA SPACE MANAGEMENT, INC.",EXTRA SPACE STORAGE,1228-1242 W WASHINGTON BLVD 1ST,CHICAGO,IL,60607,27,7,27-7,12,1010,Limited Business License,708,Miscellaneous Commercial Services,2304417,RENEW,,08/15/2016,09/22/2016,N,10/16/2016,10/15/2018,09/22/2016,01/17/2017,AAI,,,41.883075539,-87.657795722,"(41.88307553908163, -87.65779572213529)"
2506940-20170117,2506940,412817,1,FLUENT360 LLC,FLUENT360,200 E RANDOLPH ST 38TH,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,703,Advertising and Marketing Office,2506940,ISSUE,01/12/2017,01/17/2017,01/17/2017,N,01/17/2017,02/15/2019,01/17/2017,01/17/2017,AAI,,,41.884632076,-87.622247991,"(41.8846320757672, -87.6222479910888)"
2314223-20170216,2505429,388593,1,"VHC LOWER, LLC","VHC LOWER, LLC",203 N WABASH AVE LL - 3,CHICAGO,IL,60601,42,9,42-9,1,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2314223,RENEW,,12/15/2016,01/13/2017,N,02/16/2017,01/15/2019,01/17/2017,01/18/2017,AAI,,,41.885828293,-87.626138262,"(41.885828292802344, -87.62613826248786)"
2185079-20161016,2486699,375498,1,"Naf-Naf Grill Washington Street, LLC",Naf Naf Grill,309 W WASHINGTON ST 1,CHICAGO,IL,60606,42,,42-,,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2185079,RENEW,,08/15/2016,12/19/2016,N,10/16/2016,10/15/2018,12/19/2016,01/18/2017,AAI,,,41.883094603,-87.635632661,"(41.88309460284483, -87.63563266074925)"
1272106-20160316,2444037,55932,1,METROPOLITAN DIAGNOSTIC IMAGIN,ADVANCED MEDICAL IMAGING CTR,111 N WABASH AVE  620,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,,,1272106,RENEW,,01/15/2016,03/29/2016,N,03/16/2016,03/15/2018,03/29/2016,03/30/2016,AAI,,,41.883526492,-87.626082197,"(41.88352649174743, -87.62608219678731)"
2359377-20161016,2487263,393805,1,ACS PROPERTY MANAGEMENT AND OFFICE CLEANING CO.,ACS PROPERTY MANAGEMENT AND OFFICE CLEANING,1300 W WASHINGTON BLVD 1 102B,CHICAGO,IL,60607,27,7,27-7,12,1010,Limited Business License,602 | 753 | 633,Administrative Commercial Office | Residential Cleaning Services | Commercial Janitorial Services,2359377,RENEW,,08/15/2016,01/18/2017,N,10/16/2016,10/15/2018,01/18/2017,01/19/2017,AAI,,,41.883045919,-87.659743846,"(41.883045919386305, -87.65974384587193)"
1884489-20160916,2480681,326157,1,"SPERCO ASSOCIATES, INC.","SPERCO ASSOCIATES, INC.",180 N STETSON AVE  3030,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,,,1884489,RENEW,,07/15/2016,01/18/2017,N,09/16/2016,09/15/2018,01/18/2017,01/19/2017,AAI,,,41.885367821,-87.622447201,"(41.885367821459624, -87.62244720125689)"
1884494-20160916,2480683,326163,1,SAI CORPORATION,SAI CORPORATION,180 N STETSON AVE  3030,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,,,1884494,RENEW,,07/15/2016,01/18/2017,N,09/16/2016,09/15/2018,01/18/2017,01/19/2017,AAI,,,41.885367821,-87.622447201,"(41.885367821459624, -87.62244720125689)"
1698034-20160316,2444969,304198,1,THERESE CROWE DESIGN LTD.,THERESE CROWE DESIGN LTD.,29 E MADISON ST  1401,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,,,1698034,RENEW,,01/15/2016,02/16/2016,N,03/16/2016,03/15/2018,02/16/2016,02/17/2016,AAI,,1,41.88196533,-87.626793222,"(41.881965330252534, -87.62679322159418)"
1192974-20160416,2448603,218630,1,"SJP, INC.",7 - ELEVEN,343 S DEARBORN ST,CHICAGO,IL,60604,4,49,4-49,1,1474,Package Goods,774,Retail Sales of Packaged Liquor,1192974,RENEW,,02/15/2016,01/19/2017,N,04/16/2016,04/15/2018,03/11/2016,03/11/2016,AAI,,,41.877146786,-87.629121233,"(41.877146786216336, -87.62912123316899)"
1170388-20160416,2448602,218630,1,"SJP, INC.",7 - ELEVEN,343 S DEARBORN ST,CHICAGO,IL,60604,4,49,4-49,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1170388,RENEW,,02/15/2016,01/19/2017,N,04/16/2016,04/15/2018,03/11/2016,03/11/2016,AAI,,,41.877146786,-87.629121233,"(41.877146786216336, -87.62912123316899)"
2229371-20170216,2505277,378294,1,BIOGENESIS ANALYTICAL LABORATORY INC.,BIOGENESIS ANALYTICAL LABORATORY INC.,813 S JEFFERSON ST 1,CHICAGO,IL,60607,25,28,25-28,1,1010,Limited Business License,228,Medical Laboratories,2229371,RENEW,,12/15/2016,01/18/2017,N,02/16/2017,02/15/2019,01/18/2017,01/19/2017,AAI,,,41.871635676,-87.642188342,"(41.87163567633205, -87.64218834188556)"
2496270-20170119,2496270,37009,5,"VOICE AUTOMATION, INC.",VOICE AUTOMATION,205 W RANDOLPH ST 13TH 1300,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,602 | 904,Administrative Commercial Office | Retail Sales of General Merchandise,2496270,ISSUE,10/28/2016,01/18/2017,01/18/2017,N,01/19/2017,09/15/2018,01/18/2017,01/19/2017,AAI,,,41.884359193,-87.634079901,"(41.88435919296336, -87.6340799011323)"
1884490-20160916,2480682,326161,1,"SPERCO TECHNOLOGY GROUP, LLC","SPERCO TECHNOLOGY GROUP, LLC",180 N STETSON AVE  3030,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,,,1884490,RENEW,,07/15/2016,01/18/2017,N,09/16/2016,09/15/2018,01/18/2017,01/19/2017,AAI,,,41.885367821,-87.622447201,"(41.885367821459624, -87.62244720125689)"
2510760-20170120,2510760,413006,1,"PANAVISION INTERNATIONAL, L.P.","PANAVISION INTERNATIONAL, L.P.",1554 W CARROLL AVE,CHICAGO,IL,60607,27,33,27-33,12,1010,Limited Business License,708,Miscellaneous Commercial Services,2510760,ISSUE,01/19/2017,01/20/2017,01/20/2017,N,01/20/2017,02/15/2019,01/20/2017,01/20/2017,AAI,,,41.887502097,-87.666531824,"(41.88750209730413, -87.66653182398473)"
1980782-20160916,2481187,345261,1,"Audio Producers Group, LLC","Audio Producers Group, LLC",200 N DEARBORN ST 27 2705,CHICAGO,IL,60601,42,9,42-9,1,1010,Limited Business License,,,1980782,RENEW,,07/15/2016,01/20/2017,N,09/16/2016,09/15/2018,01/20/2017,01/20/2017,AAI,,,41.885796312,-87.629646154,"(41.88579631234916, -87.6296461541294)"
2079251-20170216,2504384,359490,1,PNE WIND USA Inc,"PNE WIND USA, Inc",150 N MICHIGAN AVE 15TH 1500,CHICAGO,IL,60601,42,9,42-9,1,1010,Limited Business License,,,2079251,RENEW,,12/15/2016,01/19/2017,N,02/16/2017,02/15/2019,01/19/2017,01/20/2017,AAI,,,41.884530964,-87.624602045,"(41.88453096378336, -87.62460204460082)"
2510683-20170120,2510683,326786,3,"ZACKS INVESTMENT MANAGEMENT, INC.","ZACKS INVESTMENT MANAGEMENT, INC.",227 W MONROE ST 43RD 4350,CHICAGO,IL,60606,42,49,42-49,1,1010,Limited Business License,897,Financial Services,2510683,C_LOC,01/18/2017,01/19/2017,01/19/2017,N,01/20/2017,09/15/2018,01/19/2017,01/20/2017,AAI,,,41.88053925,-87.634592464,"(41.88053924995021, -87.63459246351388)"
2216549-20170216,2503030,251128,2,"PPG ARCHITECTURAL FINISHES, INC.",PITTSBURGH  PAINTS,345 N MORGAN ST,CHICAGO,IL,60607,27,57,27-57,12,4404,Regulated Business License,816,Storage or Use of Hazardous Materials,2216549,RENEW,,12/15/2016,01/19/2017,N,02/16/2017,02/15/2019,01/19/2017,01/20/2017,AAI,,,41.888006001,-87.652060639,"(41.88800600140516, -87.65206063930704)"
2358588-20170216,2503792,311965,7,"VICTORIA'S SECRET STORES, LLC",Victoria's Secret Stores LLC #1720,150 W ROOSEVELT RD 1ST B150,CHICAGO,IL,60605,25,,25-,,1010,Limited Business License,911,Retail Sales of Clothing / Accessories / Shoes,2358588,RENEW,,12/15/2016,01/26/2017,N,02/16/2017,02/15/2019,01/26/2017,01/27/2017,AAI,,,41.867452731,-87.632334237,"(41.86745273087616, -87.63233423659729)"
2510924-20170125,2510924,358273,2,"C. C. JOHNSON & MALHOTRA, P. C.",n/a,303 E WACKER DR  303,CHICAGO,IL,60601,42,,42-,,1010,Limited Business License,619,Business and Management Consulting,2510924,C_LOC,01/20/2017,01/20/2017,01/24/2017,N,01/25/2017,12/15/2018,01/24/2017,01/25/2017,AAI,,,41.887705379,-87.620588144,"(41.88770537937826, -87.62058814392799)"
2510743-20170123,2510743,280624,3,"CENTRAL STATION, L.L.C.","Central Station, L.L.C.",1550 S INDIANA AVE 2 200,CHICAGO,IL,60605,3,,3-,,4404,Regulated Business License,601,Acquisition and Improvement of Land/Residential Buildings,2510743,C_LOC,01/18/2017,01/18/2017,01/20/2017,N,01/23/2017,10/15/2018,01/20/2017,01/23/2017,AAI,,,41.860543507,-87.62253861,"(41.86054350713527, -87.62253860964417)"
2511054-20170127,2511054,413252,1,Zeglio Chicago 2 Corporation,Zeglio Chicago 2 Corporation,306 S DEARBORN ST,CHICAGO,IL,60604,4,,4-,,4404,Regulated Business License,631 | 767,Clothing Alterations | Retail Sales of General Merchandise and Non-Perishable Food,2511054,ISSUE,01/25/2017,01/25/2017,01/26/2017,N,01/27/2017,02/15/2019,01/26/2017,01/27/2017,AAI,,,41.877964151,-87.629439711,"(41.877964151158444, -87.6294397109422)"
